Unnamed: 0,Artist (Ind.),Year,Month,Rank,Danceability,Energy,Loudness,Speechiness,Acousticness,Valence,Points (Total),Appearances,artist_popularity
10873,Rauw Alejandro,2020,11,82.9920634920635,0.7793174603174603,0.6226904761904762,-3798.579365079365,0.1839523809523809,0.1796587301587301,0.5954365079365078,118.0079365079365,126,92.0
10874,Ray Parker Jr.,2020,11,125.0,0.778,0.719,-9698.0,0.035,0.012,0.729,76.0,1,65.0
10875,Regard,2020,11,146.48275862068965,0.88,0.751,-4258.0,0.087,0.177,0.884,54.51724137931034,29,70.0
10876,Ricky Montgomery,2020,11,194.0,0.432,0.652,-4969.0,0.029,0.262,0.507,7.0,1,72.0
10877,Ritt Momney,2020,11,29.83333333333333,0.399,0.491,-10778.0,0.054,0.056,0.151,171.16666666666666,30,55.0
10878,Roddy Ricch,2020,11,97.23333333333332,0.896,0.586,-6687.0,0.056,0.104,0.642,103.76666666666668,30,78.0
10879,SAINt JHN,2020,11,48.9,0.7791333333333335,0.7202666666666667,-5462.5,0.0495333333333333,0.0146333333333333,0.8826333333333333,152.1,30,69.0
10880,Sam Smith,2020,11,104.54054054054056,0.6415945945945947,0.6391621621621622,-6771.1621621621625,0.0509459459459459,0.222027027027027,0.4981891891891892,96.45945945945944,37,84.0
10881,Savage Ga$p,2020,11,170.72222222222223,0.614,0.937,-7443.0,0.115,0.002,0.386,30.27777777777778,18,61.0
10882,Sean Kingston,2020,11,180.5,0.72,0.607,-4168.0,0.032,0.054,0.828,20.5,4,72.0
10883,Sebastian Yatra,2020,11,51.9,0.574,0.891,-3665.0,0.157,0.085,0.707,149.1,30,80.0
10884,Sech,2020,11,62.98333333333333,0.7313333333333334,0.73175,-4089.633333333333,0.1241833333333333,0.2254666666666666,0.6990166666666667,138.01666666666668,60,80.0
10885,Sfera Ebbasta,2020,11,120.0,0.7656153846153846,0.7320384615384616,-4402.504615384615,0.0849615384615384,0.1053846153846154,0.521423076923077,81.0,26,78.0
10886,Shakin' Stevens,2020,11,120.0,0.534,0.904,-3315.0,0.037,0.129,0.96,81.0,3,61.0
10887,Shawn Mendes,2020,11,55.732394366197184,0.5624225352112676,0.5600422535211268,-5724.30985915493,0.0448169014084507,0.0823661971830986,0.4573098591549296,145.26760563380282,71,85.0
10888,Sia,2020,11,196.0,0.572,0.623,-4828.0,0.176,0.054,0.594,5.0,1,15.0
10889,Skepta,2020,11,138.4,0.866,0.563,-6964.0,0.108,0.185,0.307,62.6,20,74.0
10890,StaySolidRocky,2020,11,159.66666666666666,0.73,0.4389999999999999,-9864.0,0.061,0.747,0.615,41.333333333333336,21,63.0
10891,Studio Killers,2020,11,161.5,0.668,0.799,-5701.0,0.033,0.003,0.563,39.5,2,55.0
10892,Super Yei,2020,11,170.6,0.863,0.669,-5952.0,0.282,0.111,0.947,30.4,15,65.0
10893,Surf Mesa,2020,11,129.5,0.674,0.7739999999999999,-7567.0,0.089,0.069,0.33,71.5,30,61.0
10894,Surfaces,2020,11,194.6153846153846,0.878,0.525,-6832.0,0.058,0.183,0.6939999999999998,6.384615384615385,13,67.0
10895,Swae Lee,2020,11,79.56666666666666,0.755,0.522,-4368.0,0.058,0.533,0.925,121.43333333333334,30,81.0
10896,System Of A Down,2020,11,110.0,0.499,0.941,-3038.5,0.1235,0.0065,0.173,91.0,2,82.0
10897,THE SCOTTS,2020,11,195.0,0.716,0.537,-7648.0,0.051,0.233,0.28,6.0,1,58.0
10898,TWICE,2020,11,102.23333333333332,0.657,0.88,-3672.0,0.102,0.121,0.769,98.76666666666668,30,79.0
10899,Tainy,2020,11,145.25,0.76,0.658,-5275.0,0.275,0.162,0.565,55.75,28,79.0
10900,Tame Impala,2020,11,194.875,0.64,0.74,-4083.0,0.028,0.012,0.785,6.125,8,81.0
10901,Tate McRae,2020,11,18.7,0.667,0.373,-9389.0,0.05,0.785,0.082,182.3,30,86.0
10902,Taylor Swift,2020,11,184.33333333333331,0.508,0.5139999999999999,-8534.0,0.0376666666666666,0.6173333333333334,0.418,16.666666666666668,3,100.0
10903,The Chainsmokers,2020,11,197.0,0.617,0.635,-6769.0,0.032,0.05,0.446,4.0,3,83.0
10904,The Crypt-Kickers,2020,11,142.0,0.541,0.504,-14191.0,0.457,0.375,0.707,59.0,1,63.0
10905,The Fontane Sisters,2020,11,150.0,0.724,0.276,-12.25,0.06,0.76,0.718,51.0,4,63.0
10906,The Jackson 5,2020,11,179.0,0.682,0.577,-11309.0,0.035,0.271,0.943,22.0,2,69.0
10907,The Kid LAROI,2020,11,122.52112676056338,0.7052957746478873,0.5570985915492958,-6384.5352112676055,0.091281690140845,0.1438028169014084,0.4278450704225352,78.47887323943662,71,85.0
10908,The Neighbourhood,2020,11,121.49152542372882,0.6002033898305085,0.6664237288135594,-4651.750847457627,0.0335084745762711,0.0588474576271186,0.3680169491525424,79.50847457627118,59,86.0
10909,The Pogues,2020,11,140.5,0.271,0.551,-7.48,0.046,0.582,0.428,60.5,2,61.0
10910,The Ronettes,2020,11,108.1,0.529,0.772,-7013.0,0.029,0.403,0.853,92.9,10,70.0
10911,The Weeknd,2020,11,63.4,0.64012,0.74732,-4818.626666666667,0.1410266666666666,0.03756,0.5263599999999999,137.6,75,96.0
10912,Timbaland,2020,11,171.57142857142858,0.808,0.97,-6098.0,0.051,0.057,0.8680000000000001,29.428571428571427,21,80.0
10913,Tiësto,2020,11,108.65517241379312,0.7980000000000002,0.62,-7079.0,0.232,0.414,0.235,92.34482758620688,29,84.0
10914,Tones And I,2020,11,52.483870967741936,0.8253225806451612,0.5904838709677419,-6394.548387096775,0.0978064516129032,0.6729999999999999,0.5392903225806451,148.51612903225808,31,70.0
10915,Topic,2020,11,55.8,0.789,0.72,-5652.0,0.218,0.223,0.664,145.2,30,76.0
10916,Tory Lanez,2020,11,119.53333333333332,0.904,0.723,-5224.0,0.26,0.063,0.8349999999999999,81.46666666666667,30,82.0
10917,Travis Scott,2020,11,111.1195652173913,0.7580543478260869,0.628108695652174,-4211.892391304347,0.1020434782608695,0.049891304347826,0.3145326086956522,89.8804347826087,92,94.0
10918,Trevor Daniel,2020,11,111.63333333333334,0.784,0.43,-8756.0,0.036,0.123,0.236,89.36666666666666,30,67.0
10919,Trio Vegabajeño,2020,11,79.0,0.764,0.523,-7371.0,0.041,0.777,0.962,122.0,2,37.0
10920,Ty Dolla $ign,2020,11,138.31578947368422,0.782,0.51,-5724.0,0.042,0.143,0.118,62.68421052631579,19,84.0
10921,V,2020,11,135.5,0.917,0.529,-3785.0,0.101,0.01,0.289,65.5,2,82.0
10922,Vance Joy,2020,11,169.0,0.484,0.731,-6694.0,0.038,0.431,0.51,32.0,1,78.0
10923,Vedo,2020,11,163.08695652173913,0.762,0.433,-8937.0,0.187,0.143,0.3940000000000001,37.91304347826087,23,62.0
10924,Wallows,2020,11,174.66666666666666,0.682,0.683,-6444.0,0.0289999999999999,0.156,0.64,26.33333333333333,21,73.0
10925,Wham!,2020,11,70.54166666666667,0.735,0.478,-12472.0,0.029,0.1889999999999999,0.947,130.45833333333334,24,75.0
10926,Wisin,2020,11,47.53333333333333,0.823,0.821,-3402.0,0.166,0.31,0.791,153.46666666666667,30,81.0
10927,Wolftyla,2020,11,194.0,0.676,0.857,-4368.0,0.044,0.022,0.717,7.0,2,54.0
10928,XXXTENTACION,2020,11,149.734375,0.810265625,0.504703125,-4667.209374999999,0.1872343749999999,0.380078125,0.47065625,51.265625,64,89.0
10929,Xand Avião,2020,11,192.75,0.599,0.914,-2415.0,0.063,0.5,0.831,8.25,4,69.0
10930,YG,2020,11,137.0,0.8,0.51,-7201.0,0.497,0.172,0.146,64.0,1,44.0
10931,Yoko Ono,2020,11,133.66666666666666,0.321,0.64,-10023.0,0.032,0.28,0.414,67.33333333333333,6,61.0
10932,Young Thug,2020,11,119.83333333333331,0.755,0.578,-8932.0,0.145,0.316,0.581,81.16666666666667,30,86.0
10933,YoungBoy Never Broke Again,2020,11,165.0,0.755,0.81,-4061.0,0.235,0.125,0.297,36.0,1,83.0
10934,beabadoobee,2020,11,74.06666666666666,0.7260000000000001,0.431,-8765.0,0.135,0.731,0.348,126.93333333333334,30,81.0
10935,blackbear,2020,11,163.77777777777777,0.782,0.559,-7106.0,0.077,0.125,0.685,37.22222222222222,27,75.0
10936,grandson,2020,11,189.75,0.51,0.882,-5659.0,0.159,0.002,0.653,11.25,8,66.0
10937,salem ilese,2020,11,117.86666666666666,0.738,0.621,-7313.0,0.049,0.424,0.715,83.13333333333334,30,64.0
10938,Ángela Aguilar,2020,11,149.30769230769232,0.839,0.667,-3961.0,0.031,0.322,0.878,51.69230769230769,13,74.0
10939,Ñengo Flow,2020,11,180.8823529411765,0.607,0.829,-4074.0,0.379,0.01,0.685,20.11764705882353,17,81.0
10940,*NSYNC,2020,12,117.66666666666669,0.643,0.939,-3967.0,0.046,0.104,0.7559999999999999,83.33333333333333,3,77.0
10941,24kGoldn,2020,12,45.0,0.7043076923076923,0.7267179487179487,-3547.74358974359,0.037,0.2066410256410256,0.7443076923076922,156.0,39,71.0
10942,347aidan,2020,12,189.5,0.98,0.413,-11052.0,0.101,0.6709999999999999,0.7639999999999999,11.5,6,64.0
10943,A7S,2020,12,89.26666666666667,0.789,0.72,-5652.0,0.218,0.223,0.664,111.73333333333332,30,49.0
10944,ABBA,2020,12,153.5,0.5265,0.6225,-7849.5,0.036,0.5854999999999999,0.502,47.5,2,82.0
10945,ABRA,2020,12,141.0,0.612,0.561,-6054.0,0.085,0.06,0.393,60.0,4,90.0
10946,AJ Mitchell,2020,12,159.0,0.68,0.593,-5036.0,0.028,0.02,0.482,42.0,2,56.0
10947,Alessia Cara,2020,12,104.5,0.522,0.522,-7.87,0.038,0.13,0.305,96.5,2,75.0
10948,Alico,2020,12,166.35714285714286,0.721,0.612,-6899.0,0.056,0.186,0.86,34.642857142857146,28,52.0
10949,Andrew Andraos,2020,12,183.0,0.181,0.264,-8177.0,0.036,0.92,0.2,18.0,1,43.0
10950,Andy Williams,2020,12,25.464285714285715,0.2460357142857143,0.5298571428571429,-11566.67857142857,0.0414642857142857,0.86575,0.6545714285714286,175.53571428571428,28,70.0
10951,Angèle,2020,12,174.4,0.868,0.693,-7052.0,0.181,0.06,0.396,26.6,10,79.0
10952,Anitta,2020,12,95.77777777777776,0.655,0.726,-7628.0,0.08,0.334,0.766,105.22222222222224,9,84.0
10953,Anuel AA,2020,12,95.83333333333331,0.81865,0.62255,-1359.5308333333337,0.2090666666666666,0.2344833333333333,0.6954833333333333,105.16666666666669,60,89.0
10954,Arctic Monkeys,2020,12,154.125,0.6194999999999999,0.5815,-7037.0,0.0345,0.1169999999999999,0.6025,46.875,8,88.0
10955,Ariana Grande,2020,12,68.13661202185793,0.6596229508196721,0.5761420765027322,-6648.3442622950815,0.1113169398907104,0.2994808743169398,0.485983606557377,132.86338797814207,183,93.0
10956,Arizo Zervas,2020,12,156.28571428571428,0.6209999999999999,0.601,-5616.0,0.148,0.052,0.457,44.71428571428572,28,63.0
10957,Ashnikko,2020,12,123.03448275862068,0.834,0.663,-6143.0,0.133,0.235,0.774,77.96551724137932,29,71.0
10958,Ava Max,2020,12,147.9375,0.6465625,0.6371249999999999,-1777.57,0.0438125,0.242,0.4148125,53.0625,16,81.0
10959,Avicii,2020,12,120.0,0.532,0.783,-5697.0,0.052,0.004,0.643,81.0,1,81.0
10960,BANNERS,2020,12,194.75,0.52,0.903,-5497.0,0.042,0.005,0.652,6.25,4,65.0
10961,BLACKPINK,2020,12,156.7826086956522,0.7598260869565218,0.7279565217391304,-3837.017391304348,0.1589710144927536,0.0307681159420289,0.5382028985507247,44.21739130434783,69,81.0
10962,BTS,2020,12,72.4659090909091,0.6621590909090909,0.709,-3821.019431818182,0.0788977272727272,0.053125,0.5585227272727272,128.5340909090909,88,44.0
10963,Bad Bunny,2020,12,81.63636363636364,0.719,0.6257359307359307,-6420.522943722944,0.1213939393939393,0.2405281385281385,0.4085627705627705,119.36363636363636,231,95.0
10964,Band Aid,2020,12,38.57692307692308,0.599,0.642,-6936.0,0.036,0.164,0.349,162.42307692307693,26,57.0
10965,Bastille,2020,12,188.75,0.687,0.792,-2749.0,0.045,0.191,0.671,12.25,4,76.0
10966,Becky Hill,2020,12,175.25,0.598,0.526,-8659.0,0.042,0.129,0.529,25.75,4,74.0
10967,Billie Eilish,2020,12,103.37007874015748,0.636023622047244,0.3041811023622047,-10999.377952755904,0.1396850393700787,0.6184566929133858,0.3989606299212598,97.62992125984252,127,96.0
10968,Bing Crosby,2020,12,102.4102564102564,0.3868205128205128,0.1723589743589743,-15704.23076923077,0.0394358974358974,0.7256666666666667,0.3195384615384615,98.5897435897436,39,72.0
10969,Bizarrap,2020,12,127.52,0.65,0.655,-3.71,0.405,0.25,0.735,73.48,25,83.0
10970,Black Eyed Peas,2020,12,123.63157894736842,0.9352631578947368,0.519578947368421,-8567.421052631578,0.1652105263157894,0.0319473684210526,0.3591052631578947,77.36842105263158,19,81.0
10971,Bobby Helms,2020,12,15.88888888888889,0.754,0.424,-8463.0,0.036,0.643,0.806,185.11111111111111,27,68.0
10972,Boney M.,2020,12,110.0,0.781,0.718,-8722.0,0.036,0.278,0.925,91.0,2,73.0
10973,Boza,2020,12,79.48387096774194,0.725,0.756,-5013.0,0.057,0.362,0.828,121.51612903225806,31,71.0
10974,Bradley Cooper,2020,12,137.20689655172413,0.572,0.385,-6362.0,0.031,0.371,0.323,63.793103448275865,29,71.0
10975,Brenda Lee,2020,12,23.58620689655172,0.5954137931034482,0.4836551724137931,-8760.448275862069,0.0492413793103448,0.6108275862068965,0.8930344827586206,177.41379310344828,29,70.0
10976,Brett Eldredge,2020,12,139.55555555555554,0.5748888888888888,0.5847777777777777,-4791.944444444444,0.0411111111111111,0.6979444444444445,0.6851111111111111,61.44444444444444,36,64.0
10977,Britney Spears,2020,12,136.30769230769232,0.669,0.843,-3766.0,0.027,0.169,0.702,64.6923076923077,13,83.0
10978,Brray,2020,12,139.0344827586207,0.814,0.714,-4.65,0.207,0.297,0.789,61.96551724137931,29,74.0
10979,Bruce Springsteen,2020,12,114.5,0.357,0.668,-8444.0,0.048,0.362,0.407,86.5,4,79.0
10980,Bruno Mars,2020,12,190.0,0.818,0.803,-4282.0,0.08,0.034,0.632,11.0,1,96.0
10981,Bryan Adams,2020,12,90.0,0.503,0.582,-4324.0,0.025,0.472,0.326,111.0,1,77.0
10982,Burl Ives,2020,12,98.32142857142856,0.6820714285714287,0.3678571428571429,-13034.5,0.0306428571428571,0.5855714285714286,0.8821428571428571,102.67857142857144,28,63.0
10983,BØRNS,2020,12,186.45454545454547,0.611,0.7970000000000002,-7627.0,0.053,0.005,0.518,14.545454545454543,11,4.0
10984,C. Tanganana,2020,12,143.6206896551724,0.812,0.747,-4611.0,0.15,0.31,0.488,57.37931034482759,29,
10985,CJ,2020,12,29.41935483870968,0.719,0.648,-7.6,0.125,0.2,0.66,171.5806451612903,31,56.0
10986,CORPSE,2020,12,187.0,0.614,0.937,-7443.0,0.115,0.002,0.386,14.0,4,65.0
10987,Calvin Harris,2020,12,173.0,0.749,0.893,-1422.62,0.0705,0.019,0.7555000000000001,28.0,2,87.0
10988,Camila Cabello,2020,12,114.27586206896552,0.759,0.548,-6049.0,0.029,0.039,0.749,86.72413793103448,29,83.0
10989,Camilo,2020,12,90.67045454545456,0.799340909090909,0.6601931818181819,-3968.113636363637,0.0483068181818181,0.2762386363636364,0.8804204545454546,110.32954545454544,88,81.0
10990,Cardi B,2020,12,39.5,0.93128125,0.4625,-7399.28125,0.3673125,0.0215,0.3661562499999999,161.5,32,81.0
10991,Carpenters,2020,12,140.4,0.3576,0.2064,-15793.0,0.0958,0.8746,0.314,60.6,5,71.0
10992,Chencho Corleone,2020,12,81.35483870967742,0.714,0.761,-4596.0,0.043,0.139,0.906,119.64516129032258,31,80.0
10993,Chris Brown,2020,12,170.5,0.755,0.578,-8932.0,0.145,0.316,0.581,30.5,20,88.0
10994,Chris Rea,2020,12,49.23076923076923,0.513,0.583,-10863.0,0.038,0.355,0.8659999999999999,151.76923076923077,26,64.0
10995,Chuck Berry,2020,12,132.6,0.681,0.715,-10609.0,0.091,0.812,0.957,68.4,40,70.0
10996,Clairo,2020,12,119.27586206896552,0.744,0.619,-9805.0,0.039,0.598,0.6409999999999999,81.72413793103448,29,82.0
10997,Clean Bandit,2020,12,189.33333333333331,0.779,0.705,-3895.0,0.034,0.369,0.946,11.666666666666666,3,77.0
10998,Cliff Richard,2020,12,114.0,0.498,0.432,-14386.0,0.035,0.688,0.365,87.0,2,56.0
10999,Coldplay,2020,12,137.95238095238096,0.3654761904761904,0.4849523809523809,-8554.095238095239,0.0298095238095238,0.0987142857142857,0.266047619047619,63.04761904761905,21,92.0
11000,Conan Gray,2020,12,89.8048780487805,0.4230975609756098,0.4771951219512195,-5521.6,0.0356829268292683,0.4420487804878048,0.324390243902439,111.1951219512195,41,80.0
11001,Céline Dion,2020,12,150.0,0.347,0.6,-5254.0,0.03,0.451,0.158,51.0,2,78.0
11002,DJ Khaled,2020,12,152.51724137931035,0.8,0.56,-4818.0,0.261,0.057,0.45,48.48275862068966,29,77.0
11003,DJ Nelson,2020,12,76.54838709677419,0.845,0.677,-4798.0,0.136,0.269,0.68,124.4516129032258,31,73.0
11004,DaBaby,2020,12,44.12903225806452,0.746,0.69,-7956.0,0.164,0.247,0.497,156.8709677419355,31,80.0
11005,Daddy Yankee,2020,12,53.70967741935484,0.793,0.771,-3417.0,0.096,0.034,0.835,147.29032258064515,31,87.0
11006,Dan + Shay,2020,12,179.0,0.6806666666666666,0.7226666666666667,-4658.0,0.0306666666666666,0.1596666666666666,0.5853333333333334,22.0,3,71.0
11007,Darlene Love,2020,12,136.1904761904762,0.325,0.759,-7146.0,0.053,0.395,0.36,64.80952380952381,21,61.0
11008,Daryl Hall & John Oates,2020,12,119.85714285714286,0.666,0.841,-3592.0,0.031,0.6130000000000001,0.84,81.14285714285714,14,77.0
11009,David Guetta,2020,12,106.0,0.547,0.92,-3939.0,0.259,0.002,0.372,95.0,2,90.0
11010,Dean Lewis,2020,12,191.66666666666663,0.553,0.586,-6319.0,0.036,0.697,0.443,9.333333333333334,3,77.0
11011,Dean Martin,2020,12,57.43243243243244,0.4469189189189189,0.2319189189189189,-14515.702702702703,0.0375945945945946,0.9078648648648648,0.6863513513513514,143.56756756756758,37,75.0
11012,Destiny's Child,2020,12,192.5,0.687,0.843,-1.18,0.194,0.05,0.638,8.5,2,0.0
11013,Doja Cat,2020,12,157.5,0.787,0.673,-4583.0,0.159,0.264,0.779,43.5,18,87.0
11014,Dolly Parton,2020,12,117.0,0.658,0.515,-7283.0,0.037,0.678,0.652,84.0,2,75.0
11015,Donny Hathaway,2020,12,103.0,0.634,0.645,-9.2,0.038,0.292,0.677,98.0,3,59.0
11016,Drake,2020,12,114.28333333333332,0.7942333333333332,0.5033166666666667,-4593.279666666666,0.1698333333333333,0.2622333333333333,0.6753666666666667,86.71666666666667,60,96.0
11017,Dua Lipa,2020,12,90.36029411764706,0.71,0.759110294117647,-5098.926470588235,0.0784926470588235,0.0464264705882352,0.6061544117647059,110.63970588235294,136,88.0
11018,Eagles,2020,12,114.33333333333331,0.612,0.289,-11568.0,0.042,0.599,0.466,86.66666666666667,3,77.0
11019,Earth,2020,12,98.0,0.684,0.864,-4819.0,0.031,0.131,0.978,103.0,1,77.0
11020,Eartha Kitt,2020,12,141.25,0.7,0.139,-12346.0,0.061,0.902,0.49,59.75,16,62.0
11021,Ed Sheeran,2020,12,143.32075471698113,0.6854528301886793,0.4972641509433962,-5221.103396226415,0.0406037735849056,0.3674150943396226,0.4523207547169812,57.67924528301887,53,89.0
11022,El Alfa,2020,12,89.70370370370371,0.862,0.7199999999999999,-4048.0,0.038,0.487,0.965,111.29629629629628,27,79.0
11023,Ella Fitzgerald,2020,12,91.25,0.5435,0.3944999999999999,-6239.785,0.0515,0.7484999999999999,0.74,109.75,4,71.0
11024,Ella Henderson,2020,12,159.0,0.68,0.593,-5036.0,0.028,0.02,0.482,42.0,2,73.0
11025,Elton John,2020,12,119.0,0.526,0.925,-5584.0,0.036,0.102,0.819,82.0,16,84.0
11026,Elvis Presley,2020,12,130.58333333333334,0.4741666666666667,0.2671666666666667,-16687.75,0.0429166666666666,0.9056666666666668,0.60075,70.41666666666667,24,81.0
11027,Eminem,2020,12,141.46341463414635,0.8003658536585365,0.7804634146341463,-1671.481951219512,0.3126341463414634,0.1484390243902439,0.7626829268292683,59.53658536585366,41,93.0
11028,Esprit Ange Andraos,2020,12,183.0,0.181,0.264,-8177.0,0.036,0.92,0.2,18.0,1,0.0
11029,Farruko,2020,12,57.435483870967744,0.726,0.736,-3762.0,0.13,0.061,0.729,143.56451612903226,62,84.0
11030,Fleetwood Mac,2020,12,126.06896551724138,0.8280000000000001,0.492,-9744.0,0.028,0.064,0.789,74.93103448275862,29,83.0
11031,Fousheé,2020,12,145.44827586206895,0.711,0.592,-7136.0,0.23,0.758,0.535,55.55172413793103,29,62.0
11032,Frank Sinatra,2020,12,40.46153846153846,0.652,0.259,-13336.0,0.06,0.903,0.8360000000000001,160.53846153846155,26,81.0
11033,Frank Sitra,2020,12,115.88888888888889,0.4795555555555555,0.1927777777777778,-14323.888888888889,0.0426666666666666,0.8121111111111111,0.5034444444444444,85.11111111111111,9,
11034,Future,2020,12,132.6206896551724,0.795,0.574,-6903.0,0.487,0.067,0.537,68.37931034482759,29,93.0
11035,Gene Autry,2020,12,100.0,0.834,0.371,-11.99,0.036,0.799,0.976,101.0,2,62.0
11036,George Ezra,2020,12,165.5,0.586,0.32,-12788.0,0.029,0.637,0.437,35.5,2,75.0
11037,Glass Animals,2020,12,171.91666666666666,0.761,0.525,-6.900000000000001,0.094,0.44,0.531,29.08333333333333,12,77.0
11038,Goodboys,2020,12,175.25,0.598,0.526,-8659.0,0.042,0.129,0.529,25.75,4,68.0
11039,Guaya,2020,12,56.29032258064516,0.574,0.8910000000000001,-3665.0,0.157,0.085,0.707,144.70967741935485,31,61.0
11040,Gwen Stefani,2020,12,136.8,0.635,0.8699999999999999,-4291.0,0.04,0.015,0.912,64.2,20,75.0
11041,HVME,2020,12,118.26666666666668,0.767,0.659,-7429.0,0.044,0.325,0.439,82.73333333333333,30,62.0
11042,Halsey,2020,12,181.57142857142856,0.7514285714285714,0.4931428571428571,-805.9,0.0657142857142857,0.3137142857142856,0.5512857142857143,19.428571428571427,7,83.0
11043,Harry Styles,2020,12,97.50434782608696,0.5593565217391305,0.6860782608695652,-4857.034782608695,0.0456782608695652,0.2815826086956521,0.3710260869565217,103.49565217391304,115,85.0
11044,Helene Fischer,2020,12,174.0,0.311,0.421,-8958.0,0.033,0.819,0.491,27.0,1,66.0
11045,Henri Rene & His Orchestra,2020,12,141.25,0.7,0.139,-12346.0,0.061,0.902,0.49,59.75,16,60.0
11046,Idina Menzel,2020,12,140.55555555555554,0.553,0.476,-8869.0,0.065,0.647,0.558,60.44444444444444,18,74.0
11047,Imagine Dragons,2020,12,152.6551724137931,0.776,0.78,-4374.0,0.128,0.062,0.666,48.3448275862069,29,89.0
11048,Internet Money,2020,12,17.225806451612904,0.8,0.658,-6142.0,0.079,0.25,0.462,183.7741935483871,31,71.0
11049,J Balvin,2020,12,113.07843137254902,0.7157712418300654,0.7376666666666667,-4668.2091503267975,0.0987254901960784,0.1684509803921568,0.6641372549019607,87.92156862745098,153,88.0
11050,J. Rey Soul,2020,12,196.0,0.88,0.626,-7062.0,0.047,0.19,0.441,5.0,1,51.0
11051,JP Saxe,2020,12,150.28571428571428,0.464,0.473,-10086.0,0.129,0.866,0.604,50.71428571428572,28,65.0
11052,Jack Harlow,2020,12,146.3733333333333,0.8721466666666667,0.7054533333333333,-5582.141333333333,0.1567466666666666,0.0868266666666666,0.8250666666666667,54.626666666666665,75,81.0
11053,James Arthur,2020,12,132.0909090909091,0.3332181818181818,0.5190363636363636,-6516.4,0.0474,0.6981636363636364,0.3521636363636363,68.9090909090909,55,82.0
11054,James TW,2020,12,180.5,0.54,0.235,-9676.0,0.046,0.905,0.415,20.5,2,63.0
11055,Jason Derulo,2020,12,89.66153846153846,0.7745846153846153,0.612,-2133.863384615385,0.0613692307692307,0.1344,0.7654307692307692,111.33846153846154,65,79.0
11056,Jawsh 685,2020,12,85.87096774193549,0.767,0.481,-8.52,0.08,0.234,0.761,115.12903225806453,31,60.0
11057,Jay Wheeler,2020,12,76.54838709677419,0.845,0.677,-4798.0,0.136,0.269,0.68,124.4516129032258,31,80.0
